Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment;Product Name;Final Price;Brand;Categories
1;01.07.2011;1488538.09;0;85.55;3.524;215.1841368;7.962;J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant & Comfortable, Perfect for Weddings;29.99;J. Adams;"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Block Heels""]"
1;19.11.2010;1483784.18;0;51.41;2.771;211.8896737;7.838;Fresh Roasted Coffee, Indian Monsoon Water Decaf Coffee, Medium-Dark Roast Whole Bean, 80 oz;54.99;Fresh Roasted Coffee;"[""Food"",""Coffee"",""Medium Roast Coffee""]"
1;19.03.2010;1472515.79;0;54.58;2.72;211.215635;8.106;Amay Rod Pocket Curtain Panel Yellow/Gold 120 Inch Wide by 84 Inch Long-1 Panel;116.8;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
1;27.04.2012;1468928.37;0;67.23;3.814;221.6179368;7.143;Mens Fleece Linede Hoodie Jacket Winter Casual Plaid Flannel Shirts Jacket Long Sleeve Plush Thicken Hooded Thermal Coats with Pockets;29.39;Feancey;"[""Clothing"",""Character Shop"",""Men's Character Shop""]"
1;16.04.2010;1466058.28;0;66.32;2.808;210.4887;7.808;TheLovely Women & Plus Relaxed Fit Long Sleeve Round Neck & Hem Jersey Tee Shirt Top;17.09;TheLovely;"[""Clothing"",""Womens Plus"",""Plus Size Activewear"",""Plus Size Activewear""]"
1;27.05.2011;1466046.67;0;77.72;3.786;215.5037878;7.682;Joyspun Women's Tank Top and Shorts Pajama Set, 2-Piece, Sizes S to 3X;9.98;Joyspun;"[""Clothing"",""Womens Clothing"",""Womens Pajamas & Loungewear"",""Womens Plus Size Pajamas & Loungewear"",""Plus Size Pajama Sets""]"
1;26.08.2011;1464693.46;0;87.96;3.523;215.7332258;7.962;YEMAK Women's Crewneck Button Down 3/4 Sleeve Cropped Knit Cardigan Sweater MK3514;23.95;Yemak;"[""Clothing"",""Womens Clothing"",""Womens Sweaters"",""Cardigans for Women""]"
1;13.01.2012;1459601.17;0;48.53;3.261;219.8925263;7.348;GIRUNS Womens Cargo Pants High Waist Trousers Black M With Pockets Wide Leg Pants Loose Stretchy Casual Comfy Relaxed Fit Streetwear Long Straight Pants For Women;14.99;GIRUNS;"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Pants""]"
1;15.10.2010;1459409.1;0;67.18;2.72;211.8137436;7.838;Made by Johnny Women's Chic Palazzo Lounge Pants S HEATHER_DARK_GREY;19.75;Made by Johnny;"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Pants""]"
1;25.02.2011;1456800.28;0;62.9;3.065;213.535609;7.742;"""Women Strapless Pleated Solid Colors Smocked Bandeau Sexy Tube Crop Tops (GOLDEN MUSTARD, Medium)""";11.04;TheLovely;"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Blouses""]"
1;15.07.2011;1455119.97;0;88.54;3.575;215.3611087;7.962;"""FabricLA Comfort Shaggy Luxury Soft Faux Fur Fabric Soft Trim Size, 60‚Äù x 4‚Äù inch Elegant Choice Ribbon (Ivory)""";10.78;FabricLA;"[""Arts Crafts & Sewing"",""Fabric"",""Shop All Fabric""]"
1;29.04.2011;1455090.69;0;72.03;3.81;215.6279544;7.682;SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray;22.49;SGI bedding;"[""Home"",""Bedding"",""Bed Skirts""]"
1;01.10.2010;1453329.5;0;71.89;2.603;211.6719895;7.838;V8 +Energy Black Cherry and Pomegranate Blueberry Juice Energy Drinks, 8 fl oz Can, 24 Count (4 Packs of 6);33.3;V8 Juice;"[""Food"",""Beverages"",""Juices"",""Campbell's""]"
1;27.08.2010;1449142.92;0;85.22;2.619;211.5673056;7.787;Hawaiian Shaved Ice Snow Cone Syrup - Coconut Flavor (Pint);9.99;Hawaiian Shaved Ice;"[""Home"",""Appliances"",""Kitchen Appliances"",""Ice Cream & Dessert Makers"",""Snow Cone Syrup""]"
1;16.07.2010;1448938.92;0;83.15;2.623;211.1003854;7.787;Avidlove Women Button Down Pajama Sets Short Sleeve Shirt with Shorts 2 Piece Pjs Sets Soft Sleepwear Nightwear Button Up Notch Collar Loungewear Set;24.99;Avidlove;"[""Clothing"",""Young Adult"",""Young Adult Clothing"",""Young Adult Pajamas""]"
1;28.10.2011;1445249.09;0;66.57;3.372;217.6766791;7.866;ALL-IN-ONE Paint, Naples (Sunny Yellow), 128 Fl Oz Gallon. Durable cabinet and furniture paint. Built in primer and top coat, no sanding needed.;99.0;Heirloom Traditions Paints;"[""Home Improvement"",""Paint"",""Paint Colors"",""Yellow Paint""]"
1;07.01.2011;1444732.28;0;48.27;2.976;211.4047419;7.742;Hawaiian Shaved Ice Snow Cone Syrup - Coconut Flavor (Pint);9.99;Hawaiian Shaved Ice;"[""Home"",""Appliances"",""Kitchen Appliances"",""Ice Cream & Dessert Makers"",""Snow Cone Syrup""]"
1;12.03.2010;1439541.59;0;57.79;2.667;211.3806429;8.106;Amay Grommet Top Blackout Curtain Panel Greyish White 150 inch Wide by 84 inch Long-1 Panel;132.8;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
1;27.07.2012;1439123.71;0;82.66;3.407;221.9412954;6.908;Wespornow Mens Hawaiian Shirts Short Sleeve Floral Tropical Beach Casual Button Down Shirts Black M;19.99;Wespornow;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Casual Button Down Shirts""]"
1;24.06.2011;1438830.15;0;83.58;3.594;215.0910982;7.682;WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee;204.99;WestinTrends;"[""Patio & Garden"",""Outdoor Shade"",""Patio Umbrella Accessories"",""Full Bases""]"
1;28.09.2012;1437059.26;0;76.08;3.666;222.9816579;6.908;Yalamila WhatsBedding Down Comforter Feather Duvet Insert Cotton Summer Cool White Goose Duck Down Comforter All Season Solid, Queen;56.99;Yalamila;"[""Home"",""Bedding"",""Comforters"",""Queen Comforters""]"
1;28.05.2010;1432069.95;0;80.44;2.759;210.8967606;7.808;CPOKRTWSO Women's Plus Size Tops 3/4 Sleeve Shirts Dressy Casual V Neck Tunic Blouse (M-4XL);11.49;CPOKRTWSO;"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Blouses""]"
1;17.09.2010;1430378.67;0;82.11;2.582;211.5224596;7.787;Baby Dove Eczema Care Soothing Cream for Newborn's Sensitive Skin, 5.1 oz;9.97;Baby Dove;"[""Baby"",""Health & Safety"",""Baby Medicine Cabinet"",""Baby Itching & Rash Treatments""]"
1;20.05.2011;1428218.27;0;67.63;3.907;215.7339202;7.682;Catherines Women's Plus Size Beaded 3-Piece Cardigan Pant Set;86.79;Catherines;"[""Clothing"",""Womens Plus"",""Plus Size Pants"",""Plus Size Pants""]"
1;30.04.2010;1425100.71;0;67.41;2.78;210.3895456;7.808;LA Linen Polyester Gingham Checkered 58 by 58-Inch Square Tablecloth, Royal Blue and White;24.07;LA Linen;"[""Home"",""Kitchen & Dining"",""Kitchen & Table Linens"",""Fabric Tablecloths""]"
1;25.06.2010;1422711.6;0;84.34;2.653;211.3386526;7.808;Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights;14.99;Aiyino;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Womens Workout Bottoms""]"
1;26.02.2010;1409727.59;0;46.63;2.561;211.3196429;8.106;Amay Rod Pocket Curtain Panel Baby Pink 120 Inch Wide by 132 Inch Long-1 Panel;155.2;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
1;26.03.2010;1404429.92;0;51.45;2.732;211.0180424;8.106;JINYU Menís Suit Slim 3-Piece Suit Blazer Business Wedding Party Jacket Vest & Pants;27.67;Youxiang;"[""Clothing"",""Mens Clothing"",""Mens Suits"",""Mens Tuxedos""]"
1;21.05.2010;1399662.07;0;76.44;2.826;210.6170934;7.808;Arrowhead Mills Puffed Rice Cereal 6 oz Pkg;7.94;Arrowhead Mills;"[""Food"",""Breakfast & Cereal"",""Cereal & Granola"",""Kids' Cereal""]"
1;22.07.2011;1396926.82;0;85.77;3.651;215.4222784;7.962;LifeStride Womens Diverse Ballet Flats - Various Widths Available;44.99;LifeStride;"[""Clothing"",""Shoes"",""Womens Shoes"",""Flats"",""Ballet Flats""]"
1;30.09.2011;1394561.83;0;79.69;3.355;216.7105965;7.962;NELEUS Men's Workout Athletic Pants Running Sweatpants With Pockets Relaxed Fit,Black+Gray,US Size L;32.98;NELEUS;"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Pants""]"
1;20.01.2012;1394393.84;0;54.11;3.268;219.9856893;7.348;Roaman's Women's Plus Size Tall Invisible Stretch All Day Bootcut Jean;37.52;Roaman's;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
1;23.04.2010;1391256.12;0;64.84;2.795;210.4391228;7.808;TIYOMI Plus Size 5X One Piece Swimsuit For Women Nave Blue Swimwear Ruffled Deep V Neck Suits Tummy Control Bathing Suits 5XL 26W 28W;14.99;TIYOMI;"[""Clothing"",""Young Adult"",""Young Adult Clothing"",""Young Adult Swimsuits""]"
1;14.01.2011;1391013.96;0;35.4;2.983;211.4574109;7.742;DAKIMOE Mens Swim Trunks Stretch Water Beach Shorts with Compression Liner 2 in 1 Quick-Dry Swimming Shorts with Zipper Pockets, Black&White&Gray, S;14.98;DAKIMOE;"[""Clothing"",""Mens Clothing"",""Mens Swimwear"",""Mens Swimwear""]"
1;23.07.2010;1385065.2;0;83.36;2.608;211.2351443;7.787;Amay Rod Pocket Window Curtain Panel Silver Grey 84 Inch Wide by 72 Inch Long-1 Panel;96.0;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
1;29.10.2010;1384209.22;0;69.64;2.716;211.9088438;7.838;StarBay Women's Floral Print Wedge Flip Flop with Cotton Thong in Fuchsia;9.99;Starbay;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Sandals"",""Womens Flip Flops""]"
1;23.09.2011;1380020.27;0;75.8;3.467;216.3758246;7.962;Pntutb Rollback and Clearance Summer Tee Tops for Women Solid Color Round Neck Sleeveless Casual Tank Top;5.39;PNTUTB;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tank Tops"",""Womens Tank Tops""]"
1;30.07.2010;1371986.6;0;81.84;2.64;211.3699032;7.787;LookbookStore Women's Above Knee Length Tiered Babydoll Denim Dress Button Down A-Line Dress Roadknight Blue Size S;25.8;Lookbook Store;"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Womens Dresses""]"
1;31.12.2010;1367320.01;1;48.43;2.943;211.4049321;7.838;Summer Savings Wycnly on Sale Capri Pants for Women Womens Drawstring Elastic Waist Capris Pants Summer Casual Plus Size Button Straight Leg 3/4 Trousers Comfy Cotton Linen Pocket Cropped Pants;7.88;Sentmoon;"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Pants""]"
1;29.07.2011;1352219.79;0;86.83;3.682;215.4834482;7.962;Leviís Women's Plus Size 724 High-Rise Straight Jeans;48.65;Levi Strauss Signature;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
1;24.09.2010;1351791.03;0;80.94;2.624;211.5972246;7.787;L.A. Colors Long-lasting Moisture Cream Velvet Plush Lipstick, Exquisite;5.94;L.A. COLORS;"[""Beauty"",""Makeup"",""Lip Makeup"",""Lipstick""]"
1;22.10.2010;1345454.0;0;69.86;2.725;211.8612937;7.838;Jockey Women's Worry Free Cotton Stretch Heavy Absorbency Sleep S;13.99;Jockey;"[""Clothing"",""Fashion Brands"",""Jockey"",""Jockey Womens"",""Jockey Panties""]"
1;21.01.2011;1327405.42;0;44.04;3.016;211.8272343;7.742;Bare Home Ultra-Soft Sheet Set - Premium 1800 Collection - Deep Pockets - 4-Pieces - Queen, Dark Blue;37.99;Bare Home;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]"
1;27.01.2012;1319325.59;0;54.26;3.29;220.0788523;7.348;IBTOM CASTLE Toddler Baby Girls Boho Rainbow Tutu Floral Sequin Sleeveless Backless Ruffle Tulle Dress Princess Birthday Party Sundress 6-12 Months Hot Pink Sequin Dots;14.99;Ibtom Castle;"[""Clothing"",""Kids Clothing"",""Baby Clothes"",""Baby Girls Clothing"",""Baby Girls Dresses"",""Baby Girls Casual Dresses""]"
1;28.01.2011;1316899.31;0;43.83;3.01;212.1970577;7.742;"Pabst Blue Ribbon Men's & Big Men's Board Shorts Swim Trunks, 7.5"" Inseam, Sizes S-3XL";10.58;Licensed;"[""Clothing"",""Young Adult"",""Young Adult Clothing"",""Young Adult Swimsuits""]"
2;24.12.2010;3436007.68;0;49.97;2.886;211.0646599;8.163;JeenMata Pave Accented - 0.25 Carat Round Cut - Classic Wedding Band - 18K Black Gold Plating over Silver;24.0;JeenMata;"[""Jewelry"",""Fine Jewelry""]"
2;23.12.2011;3224369.8;0;46.66;3.112;218.9995495;7.441;"SGI Pillow Case Yellow Solid 600 TC Euro sham 26X26"" 2 Piece";11.69;SGI bedding;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Pillowcases""]"
2;26.11.2010;2658725.29;1;62.98;2.735;211.4062867;8.163;"WestinTrends Malibu 7 Piece Adirondack Outdoor Dining Set, All Weather Poly Lumber Patio Table and Chairs Furniture Set, 71"" Trestle Dining Table and 6 Adirondack Dining Chair, Weathered Wood";1685.99;Westintrends;"[""Patio & Garden"",""Patio Furniture"",""Patio Sets"",""Patio Dining Sets"",""7 Piece Patio Dining Set""]"
2;25.11.2011;2614202.3;1;56.36;3.236;218.1130269;7.441;Mizani Edge Taming Hair Gel - Size : 1.7 Oz;16.13;MIZANI;"[""Premium Beauty"",""Premium Hair Care & Hair Tools"",""Premium Styling Products"",""Premium Hair Styling Products""]"
2;17.12.2010;2609166.75;0;47.55;2.869;211.0645458;8.163;BrylaneHome BH Studio Sheer Voile Rod-Pocket Panel Pair;29.11;BrylaneHome;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
2;16.12.2011;2432736.52;0;50.13;3.159;218.8217928;7.441;Pntutb Womens Clearance,Sexy Women's Plus Size Vest Crop Wire Free Bra Lace Lingerie Sexy V-Neck Underwear Rollback;4.09;PNTUTB;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Wireless Bras""]"
2;10.12.2010;2378726.55;0;45.5;2.843;211.1247993;8.163;Bagilaanoe Toddler Baby Boy One-Piece Swimsuit Print Long Sleeve Zipper Rashguard Swimwear 3M 6M 12M 2T 3T 4T 5T Kids Beach Pool Shorts Bathing Suit;9.87;Bagilaanoe;"[""Clothing"",""Kids Clothing"",""Toddler Clothing"",""Toddler Boys (12M-5T) Clothing"",""Toddler Boys Swimsuits"",""Toddler Boys Swim Trunks""]"
2;09.12.2011;2290549.32;0;41.76;3.158;218.605037;7.441;IBTOM CASTLE Toddler Baby Girls Boys Denim Jacket Long Sleeve Button Down Jeans Coat Ripped Hooded Top Fall Cowboy Casual Outwear Clothes 6 Months Light Blue;19.99;Ibtom Castle;"[""Clothing"",""Kids Clothing"",""Girls Clothing"",""Girls Coats & Jackets"",""Girls Coats and Jackets""]"
2;17.02.2012;2196688.46;0;43.82;3.51;220.0651993;7.057;Neutrogena Healthy Skin Glow Perfector Concealer Pen, Fair, .1 oz;12.97;Neutrogena;"[""Shop with Purpose"",""Built for Better"",""For You"",""For you Health & Beauty""]"
2;11.02.2011;2168041.61;1;33.19;3.022;212.5928624;8.028;Softsoap Hand Soap Tablets Lemon Fizz, Refill Tablets (3 Count);9.45;Softsoap;"[""Personal Care"",""Bath & Body"",""Hand Soaps""]"
2;12.02.2010;2137809.5;1;38.49;2.548;210.8979935;8.324;LifeStride Womens Diverse Ballet Flats - Various Widths Available;44.99;LifeStride;"[""Clothing"",""Shoes"",""Womens Shoes"",""Flats"",""Ballet Flats""]"
2;05.02.2010;2136989.46;0;40.19;2.572;210.7526053;8.324;Women's Elila 1303 Lace Wireless Soft-cup Bra (Black 44J);40.81;Elila;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Plus Size Bras, Panties, & Lingerie"",""Plus Size Bras"",""Plus Size Underwire Bras""]"
2;06.04.2012;2129035.91;0;68.43;3.891;221.0737638;6.891;Better Homes & Gardens Signature Soft MÈlange Bath Towel, Almond Biscuit;8.78;Better Homes & Gardens;"[""Home"",""Kids' Rooms"",""Kids' Bathroom"",""Kids' Towels""]"
2;19.02.2010;2124451.54;0;39.69;2.514;210.9451605;8.324;Wallflower Girls Denim Skirt, Sizes 7-16;9.98;Wallflower;"[""Clothing"",""Kids Clothing"",""Girls Clothing"",""Girls Skirts & Scooters"",""Girls Skirts and Scooters""]"
2;10.02.2012;2103322.68;1;46.98;3.409;219.9049073;7.057;Ntbay 5 Piece Twin Bedding Comforter Set, Ultra Soft and Breathable Bed in a Bag, Includes Quilted Comforter, Fitted Sheet, Flat Top Sheet, 2 Envelope Pillowcases, Black;39.99;NT Bay;"[""Home"",""Bedding"",""Bedding Sets"",""Bed In A Bag""]"
2;04.06.2010;2102539.93;0;81.81;2.705;210.833616;8.2;California Design Den Queen Fitted Sheet Only, Softest 400 Thread Count 100% Cotton Sateen, Deep Pocket, All-Around Elastic, Side Indicators - Teal;29.99;California Design Den;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cotton Sheets""]"
2;18.02.2011;2080884.82;0;57.83;3.045;212.9033115;8.028;SHEWIN Bikinis for Women 2 Piece Sexy Swimsuits Set Turquoise High Waisted Swimwear;17.99;SHEWIN;"[""Clothing"",""Womens Clothing"",""Womens Swimsuits"",""Womens Swimsuits""]"
2;02.04.2010;2066187.72;0;63.27;2.719;210.4798874;8.2;"Gerber Baby Snacks, Grain &amp; Grow Puffs, Strawberry Apple, Clean Label Project, 1.48 oz Canister";2.72;Gerber;"[""Baby"",""Feeding"",""Baby Food"",""Baby Snack Foods""]"
2;07.05.2010;2042581.71;0;71.28;2.835;210.0011018;8.2;X RAY JEANS Mens Mock Neck Sweater Pullover, Powder Blue, S;29.99;X Ray Jeans;"[""Clothing"",""Mens Clothing"",""Mens Sweaters"",""Mens Pullover Sweaters""]"
2;06.07.2012;2041507.4;0;84.2;3.227;221.5215064;6.565;Boulder Creek By Kingsize Men's Big & Tall Western Snap Front Shirt;41.17;Boulder Creek;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Casual Button Down Shirts""]"
2;11.06.2010;2025538.76;0;83.4;2.668;211.1120018;8.2;"NELEUS Womens 4"" Spandex Booty Shorts Yoga Workout Athletic Shorts High Waist with Pockets,Purple,US Size M";13.49;NELEUS;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Womens Athletic Shorts""]"
2;03.12.2010;2015781.27;0;49.33;2.708;211.265543;8.163;Better Homes & Gardens Signature Soft MÈlange Bath Towel, Almond Biscuit;8.78;Better Homes & Gardens;"[""Home"",""Kids' Rooms"",""Kids' Bathroom"",""Kids' Towels""]"
2;08.06.2012;2010216.49;0;78.69;3.452;221.3877467;6.891;Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large);24.99;Vulcanodon;"[""Clothing"",""Mens Clothing"",""Mens Pajamas and Robes"",""Mens Pajama Sets""]"
2;02.07.2010;2003940.64;0;82.74;2.669;210.8803726;8.099;NELEUS Mens 2 in 1 Dry Fit Workout Shorts with Liner and Pockets,Black+Gray+Blue,US Size S;42.89;NELEUS;"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Workout Shorts""]"
2;18.06.2010;2001636.96;0;85.81;2.637;211.1096543;8.2;ALANDA Cooling Pillowcases, 2 Pack King Size Pillowcases Ultra Cool Pillow Cases with Stretch Japanese Q-max 0.55 Arc-Chill Cooling Fiber for Hair Skin Night Sweat Hot Sleeper - Gray;17.99;Alanda;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Pillowcases""]"
2;18.05.2012;2000940.67;0;71.27;3.63;221.380331;6.891;Agadir Argan Oil Daily Moisturizing Conditioner 12.4 oz;11.34;Agadir;"[""Beauty"",""Hair Care"",""Conditioner"",""All Conditioner""]"
2;05.10.2012;1998321.04;0;70.27;3.617;222.8159296;6.17;Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C;8.86;BELLA + CANVAS;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens T-Shirts""]"
2;06.08.2010;1991909.98;0;89.53;2.627;211.1608049;8.099;Cherokee Workwear Prints Women's Scrubs Jacket Snap Front Warm Up 4350;22.99;Cherokee;"[""Clothing"",""Scrubs"",""Womens Scrubs"",""Scrub Tops""]"
2;05.03.2010;1991013.13;0;47.17;2.625;211.0067542;8.324;Hanes Boys 4-18 ComfortSmart Short Sleeve Tee;6.85;Hanes;"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Shirts"",""Boys Tshirts""]"
2;12.03.2010;1990483.78;0;57.56;2.667;211.037551;8.324;Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C;8.86;BELLA + CANVAS;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens T-Shirts""]"
2;04.03.2011;1981607.78;0;57.77;3.288;213.4775305;8.028;Bare Home Ultra-Soft Sheet Set - Premium 1800 Collection - Deep Pockets - 4-Pieces - Queen, Dark Blue;37.99;Bare Home;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]"
2;16.03.2012;1976082.13;0;63.68;3.734;220.8498468;7.057;Bare Home 2-Pack Fitted Sheets - Premium 1800 Collection - Ultra-soft - Deep Pocket - Queen, White;25.99;Bare Home;"[""Home"",""Bedding"",""Bed Sheets""]"
2;20.08.2010;1964335.23;0;88.7;2.664;211.2596586;8.099;Pntutb Womens Clearance,Sexy Women's Plus Size Vest Crop Wire Free Bra Lace Lingerie Sexy V-Neck Underwear Rollback;4.09;PNTUTB;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Wireless Bras""]"
2;15.06.2012;1962924.3;0;80.56;3.393;221.4009901;6.891;NYX Professional Makeup Brow Powder Louder, Brow Pencil, Soft Brown, 1 Count, Soft Brown, 0.04 oz;7.97;NYX Professional Makeup;"[""Beauty"",""Beauty by Top Brands"",""NYX Professional Makeup"",""NYX Professional Eye Makeup""]"
2;04.11.2011;1959707.9;0;55.53;3.332;217.4853605;7.441;Elila Womens Sidney Jacquard Wire-Free Bra Style-1305F;45.91;Elila;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Underwire Bras""]"
2;28.05.2010;1957113.89;0;81.13;2.759;210.5552301;8.2;Iceglad Polo Shirts for Men Short Sleeve Soft Cotton Collared Shirt;14.68;Iceglad;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Polo Shirts""]"
2;19.11.2010;1956739.17;0;50.81;2.771;211.5470304;8.163;cheibear Women's Satin Lounge Tops with Shorts Silky Nightwear Pajama Sets;20.99;cheibear;"[""Clothing"",""Womens Clothing"",""Womens Pajamas & Loungewear"",""Womens Pajama Sets""]"
2;02.12.2011;1954952.0;0;48.74;3.172;218.3590319;7.441;TIYOMI Plus Size 5X One Piece Swimsuit For Women Nave Blue Swimwear Ruffled Deep V Neck Suits Tummy Control Bathing Suits 5XL 26W 28W;14.99;TIYOMI;"[""Clothing"",""Young Adult"",""Young Adult Clothing"",""Young Adult Swimsuits""]"
2;09.04.2010;1954689.21;0;65.41;2.77;210.2831653;8.2;Riviera Sun Rasta Short Sleeve Umbrella Dresses for Women 21929-S (Rasta 2, Medium);14.99;Riviera Sun;"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Womens Dresses""]"
