Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,PRODUCT_NAME,DEPARTMENT,CATEGORY,SKU,SELLER,BRAND,PRICE_CURRENT,PRICE_RETAIL,REVIEW_COUNT,REVIEW_RATING,RunDate
1,2011-12-16,1881176.67,0,51.63,3.159,219.1794533,7.866,"Aveeno Positively Radiant MaxGlow Peel Off Exfoliating Face Mask, 2 oz",Skin Care,Face Masks,364941992,Pharmapacks,Aveeno,10.78,10.78,274,4.0,2022-03-20 03:01:11
1,2011-12-23,2270188.99,0,47.96,3.112,219.3577216,7.866,"Freeman Feeling Beautiful Peel-Away Clay Mask, Sweet Tea & Lemon 6 oz",Skin Care,Face Masks,48320114,Pharmapacks,Freeman,6.14,6.14,25,4.5,2022-03-20 03:01:11
1,2011-12-30,1497462.72,1,44.55,3.129,219.5359898,7.866,"Sky Organics Detoxifying 100% Pure Bentonite Clay, 16 Oz",Skin Care,Face Masks,938931275,Walmart.com,Sky Organics,9.78,9.78,31,4.5,2022-03-20 03:01:11
1,2012-01-06,1550369.92,0,49.01,3.157,219.7142581,7.348,Image Skincare Ageless Total Resurfacing Face Mask 2 oz,Skin Care,Face Masks,757971013,WellnessCenter,Image Skin Care,26.0,26.0,1,5.0,2022-03-20 03:01:11
1,2012-01-13,1459601.17,0,48.53,3.261,219.8925263,7.348,"Olay Face Mask Stick, Shine Control with Tea Tree Extract, 1.7 oz",Skin Care,Face Masks,960564475,Cheapos,Olay,8.49,8.49,122,4.6,2022-03-20 03:01:11
1,2012-01-20,1394393.84,0,54.11,3.268,219.9856893,7.348,"Yes To Tomatoes Detoxifying Charcoal Peel-Off Mask, 2 fl oz",Skin Care,Face Masks,100134482,Cheapos,Yes To,9.48,9.48,15,2.7,2022-03-20 03:01:11
1,2012-01-27,1319325.59,0,54.26,3.29,220.0788523,7.348,Now Moroccan Red Clay Powder 6 oz(s),Skin Care,Face Masks,186057202,The Vitamin Shoppe,NOW,4.95,5.99,15,4.6,2022-03-20 03:01:11
1,2012-02-03,1636339.65,0,56.55,3.36,220.1720153,7.348,TekDeals Retinol Eye Mask Sheet Collagen Patches Skin Care Anti Aging Remove Dark Circle Bag,Skin Care,Face Masks,728305196,Dazzle Games LLC,TekDeals,8.99,8.99,0,0.0,2022-03-20 03:01:11
1,2012-02-10,1802477.43,1,48.02,3.409,220.2651783,7.348,"Olay Brightening Overnight Gel Face Mask with Vitamin C, 1.7 fl oz",Skin Care,Face Masks,969042790,Avenue A Stores LLC,Olay,24.54,24.54,149,4.6,2022-03-20 03:01:11
1,2012-02-17,1819870.0,0,45.32,3.51,220.4257586,7.348,"Freeman Pore Clearing Volcanic Ash Peel Off Gel Facial Mask, Deep Cleansing, Removes Dirt From Pores, Doesnt Over Dry, Perfect For All Skin Types, For Men, 6 fl.oz./175 mL Tube",Skin Care,Face Masks,386641237,OTCRx4U,Freeman,8.98,8.98,28,3.3,2022-03-20 03:01:11
1,2012-02-24,1539387.83,0,57.25,3.555,220.636902,7.348,"Ultru I'm Sorry for My Skin Jelly Sheet Mask, Brightening",Skin Care,Face Masks,879786064,Walmart.com,Ultru,4.0,4.0,2,3.0,2022-03-20 03:01:11
1,2012-03-02,1688420.76,0,60.96,3.63,220.8480454,7.348,"Neutrogena Pink Grapefruit 100% Hydrogel Face Mask Acne Prone Skin Naturally Grapefruit Extract, Single-Use Ref (Pack of 6)",Skin Care,Face Masks,174108488,Pharmapacks,,12.87,15.14,173,4.4,2022-03-20 03:01:11
1,2012-03-09,1675431.16,0,58.76,3.669,221.0591887,7.348,Image Skincare Vital C Hydrating Overnight Face Mask,Skin Care,Face Masks,250141599,LuxMarket,Image Skin Care,34.94,59.0,2,3.0,2022-03-20 03:01:11
1,2012-03-16,1677472.78,0,64.74,3.734,221.2118132,7.348,"Olay Pore Detox Face Mask Clay Stick with Black Charcoal, 1.7 oz",Skin Care,Face Masks,901774106,The Online Drugstore,Olay,13.44,13.44,742,4.2,2022-03-20 03:01:11
1,2012-03-23,1511068.07,0,65.93,3.787,221.2864126,7.348,"Ebanel 15-Pack Collagen Face Mask, Instant Brightening Hydrating Face Sheet Mask",Skin Care,Face Masks,421621177,"Ebanel Laboratories, Inc.",,16.99,16.99,6,4.3,2022-03-20 03:01:11
1,2012-03-30,1649604.63,0,67.61,3.845,221.3610119,7.348,Yes To Tomatoes 2-Step Nose Kit,Skin Care,Face Masks,891081820,RSB Sales Group,Yes To,9.99,9.99,11,4.4,2022-03-20 03:01:11
1,2012-04-06,1899676.88,0,70.43,3.891,221.4356112,7.143,"Queen Helene Mud Pack Masque, 8 Oz",Skin Care,Face Masks,26960073,Miss Pretty,Queen Helene,5.87,5.87,8,4.1,2022-03-20 03:01:11
1,2012-04-13,1621031.7,0,69.07,3.891,221.5102105,7.143,"SheaMoisture African Black Soap Clarifying Mud Mask, 4 oz",Skin Care,Face Masks,50104001,Walmart.com,SheaMoisture,11.97,11.97,72,3.8,2022-03-20 03:01:11
1,2012-04-20,1521577.87,0,66.76,3.877,221.5640737,7.143,"SheaMoisture Clarifying Mud Mask African Black Soap, 6 oz",Skin Care,Face Masks,195268900,Walmart.com,SheaMoisture,14.97,14.97,2107,4.4,2022-03-20 03:01:11
1,2012-04-27,1468928.37,0,67.23,3.814,221.6179368,7.143,"Pilaten Blackhead Remover,tearing Style Deep Cleansing Purifying Peel Off the Black Head,acne Treatment,black Mud Face Mask 60g",Skin Care,Face Masks,906502622,LAVA GARDEN INC,Pilaten,6.99,6.99,10,3.4,2022-03-20 03:01:11
1,2012-05-04,1684519.99,0,75.55,3.749,221.6718,7.143,"SHILLS Purifying Black Peel-off Mask,Facial Cleansing, Blackhead Remover Deep Cleanser, Acne Face Mask (Single)",Skin Care,Face Masks,333157852,Meroo llc,SHILLS,8.4,8.4,57,2.9,2022-03-20 03:01:11
1,2012-05-11,1611096.05,0,73.77,3.688,221.7256632,7.143,"Aveeno Oat Soothing Face Mask, Pumpkin Seed and Feverfew, 1.7 oz",Skin Care,Face Masks,697477665,Walmart.com,Aveeno,7.35,8.56,345,4.6,2022-03-20 03:01:11
1,2012-05-18,1595901.87,0,70.33,3.63,221.742674,7.143,"IMAGE Skincare The Max Stem Cell Anti-aging Squalane Facial Mask, 2 fl oz",Skin Care,Face Masks,176979747,LuxMarket,Image Skin Care,21.99,28.23,2,5.0,2022-03-20 03:01:11
1,2012-05-25,1555444.55,0,77.22,3.561,221.744944,7.143,Food Grade Sodium Bentonite Clay (1 Pound),Skin Care,Face Masks,576240017,Belle Chemical LLC,Belle Chemical,10.99,10.99,7,2.9,2022-03-20 03:01:11
1,2012-06-01,1624477.58,0,77.95,3.501,221.7472139,7.143,Burt's Bees Hydrating Overnight Mask - 0.57 ounce,Skin Care,Face Masks,347930856,RADICAI LOGISTICS,Burt's Bees,5.95,5.95,89,4.5,2022-03-20 03:01:11
1,2012-06-08,1697230.96,0,78.3,3.452,221.7494839,7.143,"Wella Fusion Plex Intense Repair Hair Mask, 16.9oz",Skin Care,Face Masks,295393645,Beauty Pear INC,Wella,27.69,27.69,5,5.0,2022-03-20 03:01:11
1,2012-06-15,1630607.0,0,79.35,3.393,221.7626421,7.143,"Yes To Watermelon Refreshing Facial Jelly Mask, 3 fl oz",Skin Care,Face Masks,818286496,Closeouts For Less,Yes To,5.95,5.95,1,5.0,2022-03-20 03:01:11
1,2012-06-22,1527845.81,0,78.39,3.346,221.8030211,7.143,Facial Skin Care Mask - Oseque True Noble Soil Layering Mask (29ml10pcs) - Korean Beauty Face Mask,Skin Care,Face Masks,463453596,Stacy Lash Store,OSEQUE,19.99,19.99,3,5.0,2022-03-20 03:01:11
1,2012-06-29,1540421.49,0,84.88,3.286,221.8434,7.143,"Hot and Cold Therapy Gel Bead Full Facial Mask by FOMI Care | Ice Face Mask for Migraine Headache, Stress Relief | Reduces Eye Puffiness, Dark Circles | Fabric Back | Freezable, Microwaveable",Skin Care,Face Masks,197836122,FOMI,Fomi,15.95,15.95,11,3.6,2022-03-20 03:01:11
1,2012-07-06,1769854.16,0,81.57,3.227,221.8837789,6.908,Celavi Essence Facial Mask Paper Sheet Korea Skin Care Moisturizing 12 Pack (Mix - 2 of Each),Skin Care,Face Masks,209850003,"No.1 Beauty & Cosmetic, Inc.",Celavi Beauty & Cosmetics,12.99,12.99,5,4.6,2022-03-20 03:01:11
1,2012-07-13,1527014.04,0,77.12,3.256,221.9241579,6.908,White Kaolin Clay - 2 lb,Skin Care,Face Masks,627648455,"Maati, Inc.",Halaleveryday,14.99,14.99,7,5.0,2022-03-20 03:01:11
1,2012-07-20,1497954.76,0,80.42,3.311,221.9327267,6.908,Elizavecca Hell Pore Up Mask,Skin Care,Face Masks,198717404,The Glowest,Elizavecca,9.89,9.89,26,3.3,2022-03-20 03:01:11
1,2012-07-27,1439123.71,0,82.66,3.407,221.9412954,6.908,"Aveeno Oat Face Mask with Pomegranate Seed for Glowing Skin, 1.7 oz",Skin Care,Face Masks,894839982,Walmart.com,Aveeno,7.34,9.92,343,4.4,2022-03-20 03:01:11
1,2012-08-03,1631135.79,0,86.11,3.417,221.9498642,6.908,"Burt's Bees Exfoliating Clay Mask, 2.5 fl oz",Skin Care,Face Masks,403166805,Walmart.com,Burt's Bees,11.99,21.34,44,4.7,2022-03-20 03:01:11
1,2012-08-10,1592409.97,0,85.05,3.494,221.9584329,6.908,Klairs Freshly Juiced Vitamin E Mask,Skin Care,Face Masks,421169721,Walmart.com,Klairs,21.99,27.0,3,3.7,2022-03-20 03:01:11
1,2012-08-17,1597868.05,0,84.85,3.571,222.0384109,6.908,"Skin Obsession 25% TCA Chemical Peel Natural Skin Care helps with Acne Scars, reducing fine lines and wrinkles, and improves hyperpigmentation",Skin Care,Face Masks,841296840,Skin Obsession,Skin Obsession,34.99,34.99,3,5.0,2022-03-20 03:01:11
1,2012-08-24,1494122.38,0,77.66,3.62,222.1719457,6.908,"Yes To Cucumber Soothing Cooling Jelly Mask, 3 fl oz",Skin Care,Face Masks,532157572,Walmart.com,Yes To,12.98,12.98,2,4.0,2022-03-20 03:01:11
1,2012-08-31,1582083.4,0,80.49,3.638,222.3054805,6.908,"Aztec Secret Indian Healing Clay 100% Natural Calcium Bentonite Clay Deep Pore Cleansing for Facial & Body Mask, 16 oz",Skin Care,Face Masks,811903380,THE BEST OFFERS,Aztec Secret Indian Healing Clay,12.2,12.2,35,4.4,2022-03-20 03:01:11
1,2012-09-07,1661767.33,1,83.96,3.73,222.4390153,6.908,"Aveeno Absolutely Ageless Pre-Tox Peel Off Antioxidant Face Mask, 2 oz",Skin Care,Face Masks,870646992,Cheapos,Aveeno,10.99,10.99,568,4.4,2022-03-20 03:01:11
1,2012-09-14,1517428.87,0,74.97,3.717,222.5820193,6.908,"French Green Clay Powder, 3 oz - 100% Pure & Natural by GreenHealth",Skin Care,Face Masks,609638093,WFMed,GreenHealth,7.74,7.74,1,3.0,2022-03-20 03:01:11
1,2012-09-21,1506126.06,0,69.87,3.721,222.7818386,6.908,"COSRX Acne Pimple Master Patch, 24 Ct",Skin Care,Face Masks,127163232,BeautyPOP,Cosrx,8.5,8.5,91,4.1,2022-03-20 03:01:11
1,2012-09-28,1437059.26,0,76.08,3.666,222.9816579,6.908,"Freeman Feeling Beautiful Pore Cleansing Mask, Sparkling Pear 5 oz",Skin Care,Face Masks,48319997,Bradley Sales,Freeman,8.9,8.9,11,4.7,2022-03-20 03:01:11
1,2012-10-05,1670785.97,0,68.55,3.617,223.1814772,6.573,"Korean Face Mask by Berry Moon, Anti-aging Charcoal Clay Mask for oily skin, congested T-zone, blackheads, enlarged pores, dark spots. With Vitamin C and Green Tea. Large 5oz jar.",Skin Care,Face Masks,286731802,BravoZoom,Berry Moon,9.69,9.69,3,4.0,2022-03-20 03:01:11
1,2012-10-12,1573072.81,0,62.99,3.601,223.3812965,6.573,"Charcoal peel off mask With Brush- Blackhead Remover, Deep Pore Cleanse for Acne, Oil Control 80g",Skin Care,Face Masks,403442314,EMStore,,11.99,14.99,5,5.0,2022-03-20 03:01:11
1,2012-10-19,1508068.77,0,67.97,3.594,223.4257233,6.573,Clinique Moisture Surge Overnight Face Mask for All Skin Types 3.4 oz,Skin Care,Face Masks,919788642,RiceTea LLC,Clinique,17.99,17.99,655,4.7,2022-03-20 03:01:11
1,2012-10-26,1493659.74,0,69.16,3.506,223.4442513,6.573,"Kobayashi Healthcare Be Kool Be Koool Migraine, 6 ea",Skin Care,Face Masks,979266594,Josal's Merchandising,Be Kool,7.99,7.99,0,0.0,2022-03-20 03:01:11
2,2010-02-05,2136989.46,0,40.19,2.572,210.7526053,8.324,"berry moon anti-aging vitamin c clay mask for rough skin, clogged pores, wrinkles, dark spots. with hyaluronic acid, ferulic acid and argan oil. large 5oz jar.",Skin Care,Face Masks,389868884,BravoZoom,Berry Moon,10.99,10.99,1,4.0,2022-03-20 03:01:11
2,2010-02-12,2137809.5,1,38.49,2.548,210.8979935,8.324,Borghese  Fango Delicato Active Mud for Delicate Dry Skin,Skin Care,Face Masks,522652532,WeMakeBeauty,,21.95,21.95,0,0.0,2022-03-20 03:01:11
2,2010-02-19,2124451.54,0,39.69,2.514,210.9451605,8.324,9 Pc Charcoal Nose Pore Blackhead Remover Cleansing Strips Peel Off mask pack,Skin Care,Face Masks,464978706,AllTopBargains,AllTopBargains,11.98,11.98,1,5.0,2022-03-20 03:01:11
2,2010-02-26,1865097.27,0,46.1,2.561,210.9759573,8.324,"Indian Healing Clay Face & Body Mask - 100% Pure Bentonite Clay, 1lb.",Skin Care,Face Masks,807534667,Radha Beauty,Radha Beauty,9.95,9.95,10,4.0,2022-03-20 03:01:11
2,2010-03-05,1991013.13,0,47.17,2.625,211.0067542,8.324,"FOUND BRIGHTENING Papaya Enzyme Face Mask, 6 fl oz",Skin Care,Face Masks,136901468,Walmart.com,found,9.88,11.88,12,4.1,2022-03-20 03:01:11
2,2010-03-12,1990483.78,0,57.56,2.667,211.037551,8.324,"Image Skin Care Clear Cell Medicated Acne-treatment Facial Mask, 2 fl oz",Skin Care,Face Masks,930926906,Union Square Limited,Image Skin Care,22.41,34.0,2,5.0,2022-03-20 03:01:11
2,2010-03-19,1946070.88,0,54.52,2.72,210.8733316,8.324,"24K Gold Facial Mask By White Naturals, Perfect Gift For Valentine's Day, Rejuvenating Anti-Aging Face Mask For Flawless Skin-Reduces Fine Lines, Minimizes Pores, Moisturizes & Firms Up Your Skin",Skin Care,Face Masks,223801785,www.whitenaturals.com,White Naturals,15.95,15.95,13,4.6,2022-03-20 03:01:11
2,2010-03-26,1750197.81,0,51.26,2.732,210.6766095,8.324,Facial Skin Care Mask - Oseque True Noble Soil Layering Mask (29ml10pcs) - Korean Beauty Face Mask,Skin Care,Face Masks,463453596,Stacy Lash Store,OSEQUE,19.99,19.99,3,5.0,2022-03-20 03:01:11
2,2010-04-02,2066187.72,0,63.27,2.719,210.4798874,8.2,"($60 Value) Peter Thomas Roth Irish Moor Mud Purifying Cream Hijiki Seaweed Facial Mask, 5 fl oz",Skin Care,Face Masks,166551500,Beautylizeme,Peter Thomas Roth,24.5,24.5,27,4.4,2022-03-20 03:01:11
2,2010-04-09,1954689.21,0,65.41,2.77,210.2831653,8.2,Andalou Naturals Glycolic Mask Pumpkin Honey Brightening 1 7 oz 50 g,Skin Care,Face Masks,26971120,Premium Supplies Limited,Andalou Naturals,9.95,9.95,96,4.6,2022-03-20 03:01:11
2,2010-04-16,1874957.94,0,68.07,2.808,210.1495463,8.2,"Azure Skincare Rose Gold Sparkling Peel-Off Face Mask, 5 fl oz",Skin Care,Face Masks,554457747,Azure Skincare,Azure Skincare,9.97,9.97,10,4.3,2022-03-20 03:01:11
2,2010-04-23,1821990.93,0,65.11,2.795,210.1000648,8.2,"Aveeno Clear Complexion Pure Matte Peel Off Face Mask, 2.0 oz",Skin Care,Face Masks,683995323,Cheapos,Aveeno,8.99,8.99,622,4.3,2022-03-20 03:01:11
2,2010-04-30,1802450.29,0,66.98,2.78,210.0505833,8.2,"LuxmeCo All Natural Skin Brightnening Turmeric Facial Mask Powder with Betonite Clay, Lemon, Honey & Coconut (50g)",Skin Care,Face Masks,141725336,Essentials,LuxmeCo,15.95,15.95,2,5.0,2022-03-20 03:01:11
2,2010-05-07,2042581.71,0,71.28,2.835,210.0011018,8.2,"Image Skincare Vital C Hydrating Enzyme Face Mask, 2 Oz",Skin Care,Face Masks,679914659,WellnessCenter,Image Skin Care,21.99,21.99,1,5.0,2022-03-20 03:01:11
2,2010-05-14,1880752.36,0,73.31,2.854,209.9984585,8.2,"Sky Organics Purifying Detoxifying Dead Sea Mud Mask, 8 Oz",Skin Care,Face Masks,470591432,Walmart.com,Sky Organics,12.98,12.98,12,4.8,2022-03-20 03:01:11
2,2010-05-21,1896937.1,0,74.83,2.826,210.2768443,8.2,Dermalogica Skin Care Sebum Clearing Masque 2.5oz,Skin Care,Face Masks,155798964,Aumbaram LLC,Dermalogica,64.72,64.72,0,0.0,2022-03-20 03:01:11
2,2010-05-28,1957113.89,0,81.13,2.759,210.5552301,8.2,Vivo Per Lei Activated Bamboo Charcoal Peel Off Face Mask Facial Pore Remover 5.3 oz,Skin Care,Face Masks,727483482,Sales Direct,JKMG,11.99,11.99,0,0.0,2022-03-20 03:01:11
2,2010-06-04,2102539.93,0,81.81,2.705,210.833616,8.2,Valmont Energy Prime Renewing Pack,Skin Care,Face Masks,145397499,Skin Perfect Cosmetics,Valmont,145.5,145.5,0,0.0,2022-03-20 03:01:11
2,2010-06-11,2025538.76,0,83.4,2.668,211.1120018,8.2,"AZURE Hemp Nourishing Peel Off Mask  Deeply Exfoliates Blackheads, Dirt & Oils | Hydrating, Anti Aging & Revitalizing | Reduces Wrinkles, Fine Lines & Acne Scars | Made in Korea - 150mL",Skin Care,Face Masks,290423734,Azure Skincare,Azure Skincare,9.97,9.97,4,3.8,2022-03-20 03:01:11
2,2010-06-18,2001636.96,0,85.81,2.637,211.1096543,8.2,"Garnier SkinActive Glow Boost 2-in-1 Facial Mask and Scrub, 6.75 fl. oz.",Skin Care,Face Masks,770524706,C N SAVE,Garnier,8.5,8.5,2044,4.5,2022-03-20 03:01:11
2,2010-06-25,1939927.09,0,86.26,2.653,210.9950134,8.2,Image Skincare Vital C Hydrating Overnight Face Mask 2 oz - New in Box,Skin Care,Face Masks,472177142,WellnessCenter,Image Skin Care,34.9,34.9,1,5.0,2022-03-20 03:01:11
2,2010-07-02,2003940.64,0,82.74,2.669,210.8803726,8.099,Skinfood Egg White Pore Face Mask,Skin Care,Face Masks,176274817,The Glowest,Skinfood,12.99,12.99,2,5.0,2022-03-20 03:01:11
2,2010-07-09,1880902.62,0,82.59,2.642,210.7657317,8.099,"Yes to Tomatoes Charcoal Peel-Off Mask, 0.33 fl oz",Skin Care,Face Masks,634816826,AmericaRx Smart Shop,Yes To,5.06,5.06,14,3.5,2022-03-20 03:01:11
2,2010-07-16,1845879.79,0,85.32,2.623,210.7577954,8.099,Anti Aging Lifting Hydrating Radiance Wrinkles Reducing Korean Skin Care Facial Mask. Lipofix 5 Face Masks,Skin Care,Face Masks,921567207,,Lipofix,18.35,18.35,18,4.8,2022-03-20 03:01:11
2,2010-07-23,1781717.71,0,87.66,2.608,210.8921319,8.099,"AsaVea Black Peel Off Mask with Brush,Blackhead Remove Charcoal Blackhead Remove, Deep Cleansing, Pore Shrinking, Acne and blackhead Control, 80 gram",Skin Care,Face Masks,776766760,,AsaVea,13.99,13.99,20,4.4,2022-03-20 03:01:11
2,2010-07-30,1804246.16,0,83.49,2.64,211.0264684,8.099,Dr. Jart+ V7 Brightening Mask 1.05oz/30g x 5ea,Skin Care,Face Masks,312869034,,Dr. Jart+,13.65,13.65,0,0.0,2022-03-20 03:01:11
2,2010-08-06,1991909.98,0,89.53,2.627,211.1608049,8.099,"Milani Green Goddess Sleeping Overnight Mask + Primer, 2 fl oz",Skin Care,Face Masks,637654410,,Milani,14.97,14.97,75,4.4,2022-03-20 03:01:11
2,2010-08-13,1895601.05,0,89.05,2.692,211.2951413,8.099,Fresh Rose Deep Hydration Sleeping Mask  2X0.5oz/ New With Box,Skin Care,Face Masks,296585253,,Fresh,20.16,20.16,0,0.0,2022-03-20 03:01:11
2,2010-08-20,1964335.23,0,88.7,2.664,211.2596586,8.099,Clinique Pep-Start Double Bubble Purifying Mask by Clinique for Unisex - 1.7 oz Mask,Skin Care,Face Masks,564612598,,Clinique,15.37,15.37,65,4.6,2022-03-20 03:01:11
2,2010-08-27,1863840.49,0,87.12,2.619,211.2241759,8.099,Advanced Clinicals Collagen + Hyaluronic Acid Anti-Aging Peel-Off Face Mask. Instant Hydration and Firming Mask. 3.4 fl oz.,Skin Care,Face Masks,785829811,,ADVANCED CLINICALS,12.99,12.99,4,2.8,2022-03-20 03:01:11
2,2010-09-03,1904608.09,0,81.83,2.577,211.1886931,8.099,"Pack of 100, The Elixir Beauty Korean Cosmetics Beauty Collagen Essence Full Facial Mask Sheets Variety Pack Natural Essence Mask Pack Featuring 25 Different Hydrating Full Face Masks",Skin Care,Face Masks,996967099,,The Elixir USA,45.9,45.9,3,3.7,2022-03-20 03:01:11
2,2010-09-10,1839128.83,1,79.09,2.565,211.1532104,8.099,V Shaped Slimming Face Mask Double Chin Reducer Line Chin Mask Neck Up Contour Lift Tape Face Slimming Strap,Skin Care,Face Masks,667912530,,SWISSOKOLAB,9.97,9.97,0,0.0,2022-03-20 03:01:11
2,2010-09-17,1793903.6,0,82.05,2.582,211.1806415,8.099,JayJun - Collagen Skin Fit Facial Sheet Mask - 10 Count,Skin Care,Face Masks,715538912,,JAYJUN,19.98,19.98,0,0.0,2022-03-20 03:01:11
2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,"Freeman Feeling Beautiful Facial Polishing Mask, Charcoal & Black Sugar 6 oz (Pack of 3)",Skin Care,Face Masks,48115625,,Freeman,13.25,13.25,1,5.0,2022-03-20 03:01:11
2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,e.l.f. Beauty Shield Magnetic Mask Kit,Skin Care,Face Masks,539404964,,e.l.f. Cosmetics,20.99,20.99,121,4.0,2022-03-20 03:01:11
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,I Mask Purifying Probiotic Mask by Image for Unisex - 2 oz Mask,Skin Care,Face Masks,284584779,,IMAGE,32.06,32.06,0,0.0,2022-03-20 03:01:11
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,"Green Tea Blend Detox Mask  Matcha, Lemon Grass  Clay (4 Ounces)",Skin Care,Face Masks,700393287,,,29.93,29.93,0,0.0,2022-03-20 03:01:11
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,60pcs Gold Collagen Eye Mask Essence Remove Dark Circles Whitening Firming Sleep Mask Moisturizing Patches,Skin Care,Face Masks,580448758,,Kozart,12.87,12.87,0,0.0,2022-03-20 03:01:11
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,"CND Spamanicure Almond Illuminating Masque, 13.3 oz",Skin Care,Face Masks,52409595,,,27.99,27.99,0,0.0,2022-03-20 03:01:11
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,"L'Oreal Multi-Masking Pure Clay Mini Masks: Purity, Detox and Glow, 3x 10 ml",Skin Care,Face Masks,880776596,,L'Oreal,16.99,19.99,1,5.0,2022-03-20 03:01:11
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,"Aztec Secret Indian Healing Clay, Deep Pore Cleansing Facial & Healing Body Mask 16 oz (Pack of 2)",Skin Care,Face Masks,772447788,,Aztec Secret Indian Healing Clay,14.26,14.26,14,4.6,2022-03-20 03:01:11
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,"AcneFree Kaolin Clay Detox Mask, 5 fl oz",Skin Care,Face Masks,844420310,,AcneFree,7.72,7.72,2,5.0,2022-03-20 03:01:11
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,"Aztec Secret Indian Healing Clay Deep Pore Cleansing, 1 Pound",Skin Care,Face Masks,876114505,,Aztec Secret Indian Healing Clay,13.99,13.99,101,4.7,2022-03-20 03:01:11
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,REN Skincare Glyco Lactic Radiance Renewal Mask 1.7 oz,Skin Care,Face Masks,389085682,Beautylizeme,REN,25.75,25.75,3,3.3,2022-03-20 03:01:11
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,"Freeman Deep Clearing Facial Clay Mask + Cleanser, Manuka Honey + Tea Tree Oil 6 oz (Pack of 2)",Skin Care,Face Masks,948788240,Pharmapacks,Freeman,10.67,10.67,4,5.0,2022-03-20 03:01:11
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,"Aztec Secret Indian Healing Clay Deep Pore Cleansing, 1 Pound",Skin Care,Face Masks,101861696,THE BEST OFFERS,Aztec Secret Indian Healing Clay,12.97,12.97,27,4.8,2022-03-20 03:01:11
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,Freeman Feeling Beautiful Facial Peel-Off Mask Cucumber 6 oz (Pack of 6),Skin Care,Face Masks,44621007,Pharmapacks,Freeman,23.64,23.64,2,5.0,2022-03-20 03:01:11
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,"AZURE 24K Gold & Caviar Luxury Firming Facial Sheet Mask - Smoothing, Hydrating & Firming | Reduce Fines Lines, Wrinkles & Skin Damage  - 5 Pack",Skin Care,Face Masks,595069820,Azure Skincare,Azure Skincare,9.97,9.97,0,0.0,2022-03-20 03:01:11
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,LED Mask 7 Colors Photon Facial Neck Skin Rejuvenation Therapy Reduces Wrinkles,Skin Care,Face Masks,553719265,New Genesis Online,New Genesis Online,39.99,39.99,0,0.0,2022-03-20 03:01:11
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,"GlamGlow Supermud Clearing Face Mask, 1.7 oz",Skin Care,Face Masks,682891050,Health + Beauty to YOU,GlamGlow,39.65,39.65,8,4.5,2022-03-20 03:01:11
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,Face Mask by Olay Magnemasks Infusion - Rejuvenating Face Mask for Fine Lines & Sagging Skin - Starter Kit,Skin Care,Face Masks,673869247,Kramerica Industries,Olay,18.99,18.99,49,4.5,2022-03-20 03:01:11
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,"AZURE Rose & Collagen Hydrating Facial Sheet Mask - Deeply Moisturizing, Toning & Lifting | Reduces Wrinkles, Fine Lines & Dry Patches - 5 Pack",Skin Care,Face Masks,375239422,Azure Skincare,Azure Skincare,9.97,19.99,0,0.0,2022-03-20 03:01:11
